region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
AId,006 L4/5 IT CTX Glut,030 L6 CT CTX Glut,False,Gpr88,2.999,0.152,46.7,2.8,2.846
AId,006 L4/5 IT CTX Glut,030 L6 CT CTX Glut,False,Coch,2.564,0.16,44.2,3.0,2.405
AId,006 L4/5 IT CTX Glut,030 L6 CT CTX Glut,False,Whrn,2.368,0.72,38.6,12.8,1.648
AId,006 L4/5 IT CTX Glut,030 L6 CT CTX Glut,False,Slc17a6,1.845,0.311,30.6,5.6,1.534
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Slc30a3,7.043,0.318,94.3,5.0,6.725
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Zfp804b,5.457,0.375,66.2,6.0,5.082
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Lamp5,4.951,0.362,72.0,5.8,4.589
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Adcyap1,4.029,0.068,62.2,1.1,3.961
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Tshz1,4.11,0.252,65.6,4.2,3.857
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Cux2,4.188,0.451,61.2,7.2,3.737
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Vat1l,3.612,0.631,60.2,10.2,2.981
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Calb1,3.442,0.49,51.2,7.9,2.952
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Cyp26b1,2.964,0.141,45.4,2.3,2.823
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Deptor,3.488,0.86,55.4,14.1,2.628
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Gpr88,2.999,0.572,46.7,9.4,2.427
AId,006 L4/5 IT CTX Glut,032 L5 NP CTX Glut,False,Coch,2.564,0.173,44.2,2.9,2.391
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Rorb,8.634,0.641,96.6,9.5,7.993
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Satb2,7.23,0.285,95.5,4.6,6.945
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Slc30a3,7.043,0.64,94.3,9.8,6.403
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Mpped1,7.149,0.831,94.2,12.7,6.318
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Tbr1,5.228,0.376,79.8,5.8,4.851
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Crym,4.92,0.138,75.9,2.2,4.782
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Lamp5,4.951,0.264,72.0,4.0,4.687
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Meis2,4.937,0.488,67.2,7.5,4.449
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Adcyap1,4.029,0.036,62.2,0.5,3.994
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Etv1,4.082,1.012,58.8,14.7,3.069
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Calb1,3.442,0.489,51.2,7.6,2.953
AId,006 L4/5 IT CTX Glut,046 Vip Gaba,False,Cyp26b1,2.964,0.071,45.4,1.1,2.893
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Rorb,8.634,0.209,96.6,3.5,8.425
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Satb2,7.23,0.346,95.5,5.8,6.884
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Slc30a3,7.043,0.851,94.3,14.1,6.192
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Tbr1,5.228,0.432,79.8,7.2,4.795
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Crym,4.92,0.152,75.9,2.6,4.768
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Meis2,4.937,0.574,67.2,9.5,4.363
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Adcyap1,4.029,0.217,62.2,3.5,3.812
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Etv1,4.082,0.548,58.8,9.4,3.533
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Gpr88,2.999,0.112,46.7,1.9,2.887
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Cyp26b1,2.964,0.116,45.4,1.9,2.848
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Calb1,3.442,0.614,51.2,9.9,2.829
AId,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,False,Wfs1,2.716,0.377,46.9,6.5,2.34
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Rorb,8.634,0.481,96.6,8.1,8.153
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Satb2,7.23,0.345,95.5,5.8,6.885
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Tbr1,5.228,0.445,79.8,7.5,4.783
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Crym,4.92,0.187,75.9,3.3,4.733
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Lamp5,4.951,0.297,72.0,5.0,4.654
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Meis2,4.937,0.45,67.2,7.8,4.487
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Adcyap1,4.029,0.056,62.2,0.9,3.973
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Gpr88,2.999,0.127,46.7,2.2,2.872
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Cyp26b1,2.964,0.214,45.4,3.6,2.75
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Coch,2.564,0.144,44.2,2.6,2.42
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Wfs1,2.716,0.689,46.9,12.3,2.027
AId,006 L4/5 IT CTX Glut,052 Pvalb Gaba,False,Fezf2,2.025,0.063,35.2,1.1,1.963
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Rorb,8.634,0.331,96.6,5.7,8.303
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Satb2,7.23,0.405,95.5,7.0,6.825
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Nfib,7.496,0.714,93.5,12.2,6.781
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Tbr1,5.228,0.488,79.8,8.5,4.739
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Crym,4.92,0.201,75.9,3.5,4.72
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Lamp5,4.951,0.299,72.0,5.1,4.652
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Meis2,4.937,0.452,67.2,7.8,4.485
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Adcyap1,4.029,0.052,62.2,0.9,3.977
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Cyp26b1,2.964,0.173,45.4,3.0,2.791
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Gpr88,2.999,0.243,46.7,4.1,2.756
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Wfs1,2.716,0.484,46.9,8.6,2.232
AId,006 L4/5 IT CTX Glut,053 Sst Gaba,False,Coch,2.564,0.45,44.2,8.1,2.114
AId,007 L2/3 IT CTX Glut,006 L4/5 IT CTX Glut,True,Bcl11b,4.466,0.703,68.3,13.2,3.763
AId,007 L2/3 IT CTX Glut,006 L4/5 IT CTX Glut,True,Otof,3.675,0.157,60.0,2.9,3.518
AId,007 L2/3 IT CTX Glut,006 L4/5 IT CTX Glut,True,Pcdh8,3.167,0.29,54.0,5.6,2.876
AId,007 L2/3 IT CTX Glut,006 L4/5 IT CTX Glut,True,Pdyn,2.451,0.146,39.0,2.8,2.304
AId,007 L2/3 IT CTX Glut,006 L4/5 IT CTX Glut,True,Dock10,2.602,0.748,43.0,13.6,1.855
AId,007 L2/3 IT CTX Glut,006 L4/5 IT CTX Glut,True,Sulf1,1.508,0.235,27.0,4.4,1.273
AId,007 L2/3 IT CTX Glut,006 L4/5 IT CTX Glut,True,Reln,1.807,0.558,30.8,10.1,1.248
AId,007 L2/3 IT CTX Glut,006 L4/5 IT CTX Glut,True,Ptpru,1.659,0.532,29.5,10.3,1.127
AId,007 L2/3 IT CTX Glut,022 L5 ET CTX Glut,False,Cux2,7.051,0.369,93.2,7.5,6.682
AId,007 L2/3 IT CTX Glut,022 L5 ET CTX Glut,False,Slc30a3,6.492,0.621,88.9,12.3,5.871
AId,007 L2/3 IT CTX Glut,022 L5 ET CTX Glut,False,Gpr88,4.769,0.124,73.9,2.6,4.646
AId,007 L2/3 IT CTX Glut,022 L5 ET CTX Glut,False,Nos1,4.58,0.785,67.0,14.7,3.794
AId,007 L2/3 IT CTX Glut,022 L5 ET CTX Glut,False,Otof,3.675,0.296,60.0,6.2,3.379
AId,007 L2/3 IT CTX Glut,022 L5 ET CTX Glut,False,Pdyn,2.451,0.626,39.0,12.5,1.825
AId,007 L2/3 IT CTX Glut,022 L5 ET CTX Glut,False,Ptpru,1.659,0.466,29.5,9.8,1.193
AId,007 L2/3 IT CTX Glut,022 L5 ET CTX Glut,False,Sulf1,1.508,0.352,27.0,7.4,1.156
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Calb1,7.56,0.529,96.5,9.6,7.031
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Cux2,7.051,0.297,93.2,5.7,6.754
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Slc30a3,6.492,0.241,88.9,4.6,6.251
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Lamp5,6.56,0.345,88.4,6.4,6.215
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Nos1,4.58,0.485,67.0,9.1,4.094
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Matn2,4.224,0.369,65.6,7.3,3.855
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Vat1l,4.431,0.752,70.2,13.9,3.679
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Otof,3.675,0.08,60.0,1.4,3.595
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Pcdh8,3.167,0.221,54.0,4.6,2.945
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Pou3f1,2.666,0.063,43.9,1.1,2.604
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Pdyn,2.451,0.212,39.0,3.9,2.238
AId,007 L2/3 IT CTX Glut,029 L6b CTX Glut,False,Dock10,2.602,0.687,43.0,12.3,1.916
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Calb1,7.56,0.5,96.5,9.0,7.06
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Cux2,7.051,0.281,93.2,5.0,6.77
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Slc30a3,6.492,0.346,88.9,6.0,6.146
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Gpr88,4.769,0.152,73.9,2.8,4.617
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Vat1l,4.431,0.414,70.2,7.4,4.017
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Nos1,4.58,0.764,67.0,13.0,3.816
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Otof,3.675,0.101,60.0,1.9,3.574
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Matn2,4.224,0.697,65.6,12.6,3.528
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Pcdh8,3.167,0.171,54.0,3.1,2.995
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Pou3f1,2.666,0.058,43.9,1.1,2.609
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Pdyn,2.451,0.101,39.0,1.8,2.35
AId,007 L2/3 IT CTX Glut,030 L6 CT CTX Glut,False,Reln,1.807,0.346,30.8,6.1,1.46
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Calb1,7.56,0.49,96.5,7.9,7.07
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Cux2,7.051,0.451,93.2,7.2,6.6
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Lamp5,6.56,0.362,88.4,5.8,6.198
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Slc30a3,6.492,0.318,88.9,5.0,6.174
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Wfs1,6.57,0.493,88.4,8.1,6.077
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Nos1,4.58,0.16,67.0,2.6,4.42
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Gpr88,4.769,0.572,73.9,9.4,4.198
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Vat1l,4.431,0.631,70.2,10.2,3.8
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Otof,3.675,0.042,60.0,0.7,3.633
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Ppp1r1b,4.149,0.854,66.2,13.7,3.296
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Pcdh8,3.167,0.231,54.0,3.8,2.936
AId,007 L2/3 IT CTX Glut,032 L5 NP CTX Glut,False,Rgs14,3.076,0.375,54.0,6.4,2.7
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Meis2,8.763,0.488,97.8,7.5,8.275
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Calb1,7.56,0.489,96.5,7.6,7.071
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Satb2,6.989,0.285,94.4,4.6,6.704
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Mpped1,7.245,0.831,94.3,12.7,6.414
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Wfs1,6.57,0.213,88.4,3.5,6.357
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Lamp5,6.56,0.264,88.4,4.0,6.296
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Slc30a3,6.492,0.64,88.9,9.8,5.852
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Gpr88,4.769,0.125,73.9,1.9,4.644
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Tbr1,4.425,0.376,72.0,5.8,4.049
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Ppp1r1b,4.149,0.165,66.2,2.6,3.985
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Matn2,4.224,0.327,65.6,5.2,3.897
AId,007 L2/3 IT CTX Glut,046 Vip Gaba,False,Otof,3.675,0.073,60.0,1.2,3.602
AId,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,False,Meis2,8.763,0.574,97.8,9.5,8.189
AId,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,False,Calb1,7.56,0.614,96.5,9.9,6.946
AId,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,False,Satb2,6.989,0.346,94.4,5.8,6.643
AId,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,False,Wfs1,6.57,0.377,88.4,6.5,6.193
AId,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,False,Slc30a3,6.492,0.851,88.9,14.1,5.641
AId,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,False,Gpr88,4.769,0.112,73.9,1.9,4.658
