region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Slc6a1,8.433,0.613,96.5,10.8,7.82
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Prox1,7.581,0.067,89.3,1.2,7.515
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Dlx1,6.394,0.101,80.7,1.9,6.293
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Slc32a1,5.945,0.116,77.0,2.1,5.829
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Calb2,5.351,0.071,64.6,1.3,5.28
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Crh,4.959,0.077,56.5,1.4,4.882
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Penk,4.975,0.151,60.5,2.6,4.825
ORBm,046 Vip Gaba,029 L6b CTX Glut,False,Pou3f3,5.09,0.279,68.3,4.7,4.812
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Vip,10.676,0.526,92.9,9.3,10.15
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Synpr,10.535,0.591,99.8,10.3,9.944
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Gad1,9.306,0.682,98.8,12.1,8.623
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Gad2,9.114,0.579,95.9,10.3,8.534
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Slc6a1,8.433,0.573,96.5,10.3,7.86
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Prox1,7.581,0.063,89.3,1.1,7.518
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Dlx1,6.394,0.091,80.7,1.6,6.302
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Slc32a1,5.945,0.131,77.0,2.3,5.814
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Calb2,5.351,0.079,64.6,1.4,5.272
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Crh,4.959,0.077,56.5,1.4,4.882
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Penk,4.975,0.132,60.5,2.4,4.843
ORBm,046 Vip Gaba,030 L6 CT CTX Glut,False,Htr2c,4.853,0.304,59.0,5.3,4.549
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Vip,10.676,0.475,92.9,7.5,10.201
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Synpr,10.535,0.564,99.8,9.1,9.971
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Gad1,9.306,0.648,98.8,10.4,8.658
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Gad2,9.114,0.573,95.9,9.3,8.541
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Slc6a1,8.433,0.78,96.5,12.5,7.653
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Prox1,7.581,0.054,89.3,0.8,7.528
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Dlx1,6.394,0.063,80.7,1.0,6.33
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Slc32a1,5.945,0.114,77.0,1.8,5.83
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Calb2,5.351,0.069,64.6,1.1,5.282
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Crh,4.959,0.065,56.5,1.1,4.894
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Penk,4.975,0.108,60.5,1.7,4.867
ORBm,046 Vip Gaba,032 L5 NP CTX Glut,False,Zfp804b,5.116,0.839,56.4,12.3,4.278
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Vip,10.676,0.483,92.9,7.9,10.194
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Calb2,5.351,0.239,64.6,3.5,5.111
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Cbln2,5.641,0.8,68.5,12.5,4.841
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Crh,4.959,0.202,56.5,2.9,4.757
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Penk,4.975,0.424,60.5,6.5,4.551
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Tac2,4.228,0.547,47.7,7.3,3.681
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Slc5a7,3.171,0.01,41.4,0.2,3.161
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Pde1c,2.998,0.498,40.1,8.5,2.501
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Htr3a,2.987,0.746,39.9,11.3,2.241
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Satb1,2.665,0.617,38.5,10.1,2.048
ORBm,046 Vip Gaba,049 Lamp5 Gaba,True,Rspo2,1.9,0.179,26.3,2.9,1.721
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Adarb2,12.752,0.837,100.0,14.2,11.915
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Vip,10.676,0.516,92.9,9.0,10.16
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Prox1,7.581,0.041,89.3,0.7,7.541
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Nfix,7.057,0.829,85.2,14.7,6.228
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Calb2,5.351,0.065,64.6,1.1,5.286
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Cbln2,5.641,0.367,68.5,6.3,5.274
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Crh,4.959,0.185,56.5,3.1,4.774
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Penk,4.975,0.71,60.5,10.8,4.265
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Tac2,4.228,0.049,47.7,0.9,4.178
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Slc5a7,3.171,0.006,41.4,0.1,3.165
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Htr3a,2.987,0.029,39.9,0.5,2.958
ORBm,046 Vip Gaba,052 Pvalb Gaba,True,Nr2e1,2.887,0.017,41.5,0.3,2.87
ORBm,046 Vip Gaba,053 Sst Gaba,True,Adarb2,12.752,0.876,100.0,14.7,11.875
ORBm,046 Vip Gaba,053 Sst Gaba,True,Vip,10.676,0.563,92.9,9.7,10.113
ORBm,046 Vip Gaba,053 Sst Gaba,True,Prox1,7.581,0.082,89.3,1.4,7.499
ORBm,046 Vip Gaba,053 Sst Gaba,True,Nfib,8.091,0.789,93.0,13.5,7.302
ORBm,046 Vip Gaba,053 Sst Gaba,True,Nfix,7.057,0.708,85.2,12.5,6.349
ORBm,046 Vip Gaba,053 Sst Gaba,True,Cbln2,5.641,0.389,68.5,6.7,5.252
ORBm,046 Vip Gaba,053 Sst Gaba,True,Penk,4.975,0.716,60.5,10.5,4.259
ORBm,046 Vip Gaba,053 Sst Gaba,True,Htr2c,4.853,0.795,59.0,11.3,4.058
ORBm,046 Vip Gaba,053 Sst Gaba,True,Tac2,4.228,0.32,47.7,4.8,3.908
ORBm,046 Vip Gaba,053 Sst Gaba,True,Slc5a7,3.171,0.008,41.4,0.1,3.163
ORBm,046 Vip Gaba,053 Sst Gaba,True,Htr3a,2.987,0.021,39.9,0.3,2.967
ORBm,046 Vip Gaba,053 Sst Gaba,True,Nr2e1,2.887,0.017,41.5,0.3,2.87
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Gad2,11.442,0.625,100.0,11.2,10.818
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Slc6a1,10.729,0.555,100.0,10.1,10.174
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Gad1,10.867,0.697,100.0,12.6,10.17
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Nxph1,9.368,0.665,91.6,11.6,8.703
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Slc32a1,7.553,0.132,94.4,2.4,7.421
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Lamp5,7.971,0.769,91.5,13.2,7.202
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Reln,7.287,0.427,70.8,7.4,6.86
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Cplx3,6.999,0.225,89.1,4.1,6.774
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Pnoc,6.429,0.062,81.5,1.1,6.367
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Prox1,6.183,0.053,82.4,0.9,6.13
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Ndnf,4.852,0.039,54.5,0.7,4.812
ORBm,049 Lamp5 Gaba,004 L6 IT CTX Glut,False,Cux2,4.198,0.332,60.6,5.7,3.866
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Gad2,11.442,0.701,100.0,13.2,10.741
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Slc6a1,10.729,0.627,100.0,12.0,10.103
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Gad1,10.867,0.772,100.0,14.7,10.095
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Nxph1,9.368,0.768,91.6,13.8,8.6
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Slc32a1,7.553,0.145,94.4,2.8,7.408
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Reln,7.287,0.3,70.8,5.7,6.987
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Cplx3,6.999,0.188,89.1,3.5,6.812
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Pnoc,6.429,0.054,81.5,1.0,6.374
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Prox1,6.183,0.063,82.4,1.2,6.119
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Ndnf,4.852,0.043,54.5,0.8,4.809
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Cux2,4.198,0.668,60.6,10.8,3.53
ORBm,049 Lamp5 Gaba,005 L5 IT CTX Glut,False,Dlx1,3.618,0.109,54.1,2.1,3.509
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Gad2,11.442,0.682,100.0,12.6,10.761
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Gad1,10.867,0.731,100.0,13.5,10.136
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Slc6a1,10.729,0.637,100.0,12.0,10.092
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Nxph1,9.368,0.568,91.6,10.2,8.8
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Sema5a,8.178,0.476,91.1,8.5,7.702
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Slc32a1,7.553,0.139,94.4,2.6,7.414
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Reln,7.287,0.416,70.8,7.5,6.87
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Cplx3,6.999,0.15,89.1,2.8,6.849
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Pnoc,6.429,0.071,81.5,1.3,6.358
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Prox1,6.183,0.053,82.4,1.0,6.13
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Ndnf,4.852,0.042,54.5,0.8,4.81
ORBm,049 Lamp5 Gaba,006 L4/5 IT CTX Glut,False,Dlx1,3.618,0.103,54.1,1.9,3.515
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Gad2,11.442,0.632,100.0,11.4,10.811
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Gad1,10.867,0.728,100.0,13.2,10.139
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Slc6a1,10.729,0.597,100.0,11.0,10.132
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Nxph1,9.368,0.453,91.6,8.1,8.915
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Sema5a,8.178,0.353,91.1,6.5,7.825
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Slc32a1,7.553,0.134,94.4,2.5,7.419
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Pld5,7.429,0.418,90.4,7.2,7.011
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Cplx3,6.999,0.156,89.1,2.9,6.843
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Pnoc,6.429,0.061,81.5,1.1,6.368
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Prox1,6.183,0.054,82.4,1.0,6.129
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Ndnf,4.852,0.069,54.5,1.3,4.783
ORBm,049 Lamp5 Gaba,007 L2/3 IT CTX Glut,False,Dlx1,3.618,0.111,54.1,2.0,3.508
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Gad2,11.442,0.678,100.0,12.5,10.765
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Gad1,10.867,0.755,100.0,13.8,10.112
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Slc6a1,10.729,0.713,100.0,13.1,10.017
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Nxph1,9.368,0.525,91.6,9.4,8.842
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Sema5a,8.178,0.402,91.1,7.2,7.776
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Slc32a1,7.553,0.132,94.4,2.5,7.421
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Pld5,7.429,0.213,90.4,3.7,7.216
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Cplx3,6.999,0.102,89.1,1.9,6.897
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Pnoc,6.429,0.051,81.5,1.0,6.378
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Prox1,6.183,0.071,82.4,1.4,6.111
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Ndnf,4.852,0.533,54.5,8.8,4.319
ORBm,049 Lamp5 Gaba,022 L5 ET CTX Glut,False,Cux2,4.198,0.279,60.6,5.2,3.919
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Gad2,11.442,0.651,100.0,11.5,10.791
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Gad1,10.867,0.721,100.0,12.6,10.146
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Slc6a1,10.729,0.613,100.0,10.8,10.116
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Npy,9.364,0.762,88.0,13.5,8.602
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Lamp5,7.971,0.268,91.5,4.8,7.704
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Slc32a1,7.553,0.116,94.4,2.1,7.437
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Pld5,7.429,0.153,90.4,2.8,7.276
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Reln,7.287,0.745,70.8,12.6,6.542
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Pnoc,6.429,0.078,81.5,1.4,6.351
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Prox1,6.183,0.067,82.4,1.2,6.116
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Ndnf,4.852,0.007,54.5,0.1,4.845
ORBm,049 Lamp5 Gaba,029 L6b CTX Glut,False,Nos1,4.495,0.231,63.9,4.0,4.264
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Gad2,11.442,0.579,100.0,10.3,10.863
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Gad1,10.867,0.682,100.0,12.1,10.185
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Slc6a1,10.729,0.573,100.0,10.3,10.156
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Nxph1,9.368,0.473,91.6,8.2,8.895
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Npy,9.364,0.813,88.0,14.4,8.551
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Slc32a1,7.553,0.131,94.4,2.3,7.422
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Pld5,7.429,0.157,90.4,2.8,7.272
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Reln,7.287,0.326,70.8,5.7,6.961
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Cplx3,6.999,0.201,89.1,3.4,6.798
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Pnoc,6.429,0.053,81.5,0.9,6.376
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Prox1,6.183,0.063,82.4,1.1,6.12
ORBm,049 Lamp5 Gaba,030 L6 CT CTX Glut,False,Ndnf,4.852,0.035,54.5,0.6,4.816
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Gad2,11.442,0.573,100.0,9.3,10.87
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Gad1,10.867,0.648,100.0,10.4,10.219
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Slc6a1,10.729,0.78,100.0,12.5,9.949
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Npy,9.364,0.761,88.0,12.4,8.603
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Lamp5,7.971,0.351,91.5,5.8,7.62
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Slc32a1,7.553,0.114,94.4,1.8,7.439
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Pld5,7.429,0.175,90.4,2.8,7.254
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Reln,7.287,0.315,70.8,5.0,6.972
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Cplx3,6.999,0.091,89.1,1.4,6.908
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Pnoc,6.429,0.097,81.5,1.6,6.332
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Prox1,6.183,0.054,82.4,0.8,6.129
ORBm,049 Lamp5 Gaba,032 L5 NP CTX Glut,False,Ndnf,4.852,0.032,54.5,0.5,4.82
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Npy,9.364,1.126,88.0,14.8,8.238
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Lamp5,7.971,0.285,91.5,4.4,7.686
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Mpped1,8.558,0.957,94.6,14.6,7.601
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Cplx3,6.999,0.726,89.1,10.8,6.274
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Ndnf,4.852,0.061,54.5,0.8,4.791
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Mafb,3.111,0.701,46.4,10.9,2.41
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Sp9,2.922,0.688,44.4,10.2,2.233
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Tgfb2,2.034,0.412,32.3,6.3,1.622
ORBm,049 Lamp5 Gaba,046 Vip Gaba,True,Rxfp1,2.294,0.742,29.1,9.8,1.552
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Adarb2,11.622,0.837,100.0,14.2,10.785
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Nfix,8.994,0.829,98.8,14.7,8.165
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Lamp5,7.971,0.286,91.5,5.0,7.686
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Cplx3,6.999,0.09,89.1,1.6,6.91
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Pld5,7.429,0.547,90.4,9.4,6.881
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Prox1,6.183,0.041,82.4,0.7,6.142
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Ndnf,4.852,0.036,54.5,0.6,4.815
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Sp8,2.044,0.021,30.0,0.4,2.023
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Rxfp1,2.294,0.304,29.1,5.2,1.99
ORBm,049 Lamp5 Gaba,052 Pvalb Gaba,True,Tgfb2,2.034,0.495,32.3,8.8,1.539
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Adarb2,11.622,0.876,100.0,14.7,10.746
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Nfib,10.149,0.789,99.7,13.5,9.36
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Nfix,8.994,0.708,98.8,12.5,8.286
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Lamp5,7.971,0.278,91.5,4.9,7.693
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Cplx3,6.999,0.071,89.1,1.3,6.928
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Prox1,6.183,0.082,82.4,1.4,6.1
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Ndnf,4.852,0.436,54.5,6.9,4.416
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Sp9,2.922,0.679,44.4,11.6,2.242
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Sp8,2.044,0.021,30.0,0.3,2.023
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Rxfp1,2.294,0.638,29.1,9.9,1.656
ORBm,049 Lamp5 Gaba,053 Sst Gaba,True,Tgfb2,2.034,0.396,32.3,6.9,1.638
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Nxph1,10.568,0.665,99.9,11.6,9.903
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Slc6a1,10.132,0.555,99.8,10.1,9.577
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Gad2,9.738,0.625,99.9,11.2,9.114
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Gad1,9.635,0.697,99.7,12.6,8.938
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Sox6,8.098,0.142,94.5,2.6,7.956
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Slc32a1,7.755,0.132,95.4,2.4,7.623
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Rbp4,6.572,0.462,80.3,8.5,6.111
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Pvalb,6.179,0.077,71.3,1.4,6.103
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Lhx6,5.76,0.057,81.2,1.1,5.703
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Tac1,5.78,0.101,70.1,1.8,5.679
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Mafb,5.712,0.122,78.0,2.3,5.59
ORBm,052 Pvalb Gaba,004 L6 IT CTX Glut,False,Cux2,5.378,0.332,76.4,5.7,5.046
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Nxph1,10.568,0.768,99.9,13.8,9.8
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Slc6a1,10.132,0.627,99.8,12.0,9.506
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Gad2,9.738,0.701,99.9,13.2,9.037
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Gad1,9.635,0.772,99.7,14.7,8.863
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Sox6,8.098,0.18,94.5,3.5,7.918
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Slc32a1,7.755,0.145,95.4,2.8,7.61
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Pvalb,6.179,0.076,71.3,1.5,6.104
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Lhx6,5.76,0.08,81.2,1.5,5.68
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Tac1,5.78,0.155,70.1,2.9,5.624
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Mafb,5.712,0.2,78.0,4.0,5.512
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Cux2,5.378,0.668,76.4,10.8,4.71
ORBm,052 Pvalb Gaba,005 L5 IT CTX Glut,False,Moxd1,4.089,0.049,54.3,0.9,4.04
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Nxph1,10.568,0.568,99.9,10.2,10.0
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Slc6a1,10.132,0.637,99.8,12.0,9.495
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Gad2,9.738,0.682,99.9,12.6,9.057
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Gad1,9.635,0.731,99.7,13.5,8.904
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Sox6,8.098,0.152,94.5,2.9,7.946
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Slc32a1,7.755,0.139,95.4,2.6,7.616
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Pvalb,6.179,0.075,71.3,1.4,6.105
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Lhx6,5.76,0.07,81.2,1.3,5.691
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Tac1,5.78,0.124,70.1,2.4,5.656
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Mafb,5.712,0.234,78.0,4.6,5.478
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Moxd1,4.089,0.048,54.3,0.9,4.041
ORBm,052 Pvalb Gaba,006 L4/5 IT CTX Glut,False,Sema5a,3.819,0.476,54.0,8.5,3.343
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Nxph1,10.568,0.453,99.9,8.1,10.115
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Slc6a1,10.132,0.597,99.8,11.0,9.535
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Gad2,9.738,0.632,99.9,11.4,9.107
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Gad1,9.635,0.728,99.7,13.2,8.907
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Sox6,8.098,0.162,94.5,3.1,7.936
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Slc32a1,7.755,0.134,95.4,2.5,7.621
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Rbp4,6.572,0.396,80.3,7.5,6.176
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Pvalb,6.179,0.077,71.3,1.4,6.103
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Lhx6,5.76,0.065,81.2,1.2,5.695
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Tac1,5.78,0.104,70.1,2.0,5.675
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Mafb,5.712,0.111,78.0,2.1,5.601
